name,type,episodes,mal_id
Code Geass: Soubou no Oz Picture Drama,OVA,5,17277
Cosmos Trailer,ONA,1,42317
"Fukarai-chou, Tunnel Roji no Otoko",ONA,1,41725
Fuusen Shoujo Temple-chan,TV,26,2809
Gamba to Kawauso no Bouken,Movie,1,20175
Ginga no Uo Ursa Minor Blue,OVA,1,3518
God Mazinger,TV,23,5250
Godzilla 3: Hoshi wo Kuu Mono,Movie,1,37897
Infini-T Force Movie: Gatchaman - Saraba Tomo yo,Movie,1,36197
Jiu Tian Xuan Di Jue 2nd Season,ONA,52,51735
Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing,Movie,1,21963
Takara-sagashi,Movie,1,12267
Takarajima Movie,Movie,1,21255
Tenamonya Voyagers,OVA,4,773
Tiger Mask (Movie),Movie,1,18061
Tobiuo no Boy wa Byouki desu,Movie,1,26149
Togainu no Chi,TV,12,8449
Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,OVA,1,8966
Uchuu no Kishi Tekkaman,TV,26,1458
Wan Jie Zhizun,ONA,50,53618
Xiling Jiyuan,ONA,16,50431
Yama Nezumi Rocky Chuck,TV,52,4615
Yamato Takeru: After War,OVA,2,9376
Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,Special,2,1677
Zero Tester,TV,38,9520
Submarine 707R,OVA,2,1582
Tabi Machi Late Show,TV,4,32309
Tatakae!! Iczer-1,OVA,3,2291
Tom Sawyer no Bouken Specials,Special,2,25069
Toshi wo Totta Wani,Movie,1,4475
Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,Movie,1,32222
Zhandou Wang Zhi Jufeng Zhan Hun 2,TV,40,36425
Zoku Attacker You! Kin Medal e no Michi,TV,52,11919
Kick no Oni,TV,26,3870
Kidou Senshi SD Gundam Mk-I,Special,3,2302
Lupin III 3DCG,Special,1,36991
Mahou Shoujo Site Recaps,Special,2,38104
Maicching Machiko-sensei,TV,95,3391
Manga Hajimete Monogatari,TV,305,10135
Manga Nippon Mukashibanashi,TV,12,10282
Melty Lancer,OVA,6,1155
Midnight Eye: Gokuu II,OVA,1,1880
Obake no... Holly,TV,200,9015
Ochibi-san,TV,24,56588
One Piece: Barto no Himitsu no Heya!,Special,4,50696
Onikirimaru,OVA,4,3913
Pia Carrot e Youkoso!! 2 DX,OVA,6,215
Pokemon: Pikachu to Pokemon Ongakutai,Movie,1,28853
Qin Xia,ONA,12,42947
Saint Beast: Ikusen no Hiru to Yoru-hen,OVA,2,3004
Saiyuuki,Movie,1,4481
A Piece of Phantasmagoria,OVA,15,6094
Arve Rezzle: Kikaijikake no Yousei-tachi,Movie,1,13863
Beyblade Burst Gachi,TV,52,39282
Bobobo-bo Bo-bobo Recap,Special,1,30143
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,TV,10,35712
Captain Tsubasa no Shouka Sakusen,OVA,1,39226
ChäoS;Child Episode 0,Special,1,34753
Chuumon no Ooi Ryouriten (1991),Movie,1,4095
Dianqi Shaonu,ONA,12,54973
Dokyuu Hentai HxEros OVA,OVA,2,42803
Domo TV,TV,26,8815
Eightman After,OVA,4,1344
Fangyu Quan Kai,ONA,60,54021
Hidan no Aria AA,TV,12,28883
009-1,TV,12,1583
Akage no Anne Specials,Special,2,23583
Akichi Asobi: Playground,Movie,1,35706
Akikan!: Kan Ippatsu!? Onsen Panic,OVA,1,6287
Beatless,TV,20,36516
Blade,TV,12,6920
Bokutachi no Remake Recap,Special,1,49550
Choujuu Kishin Dancougar: Ushinawareta Mono-tachi e no Requiem,OVA,1,2256
Cyborg 009: Call of Justice 1,Movie,1,33685
Dance with Devils,TV,12,29976
Dennou Coil Recaps,Special,2,13955
Dog Days'': Gravure Talk,Special,4,31967
Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,Movie,1,7816
Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,Movie,1,7157
"Dragon Quest: Dai no Daibouken (2020): Bouken no Kiseki, Kore kara no Tabiji",Special,1,49228
Dragon's Heaven,OVA,1,3135
Examurai Sengoku,TV,24,5883
Feng Wei Ying Xiong,ONA,13,33759
gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,Movie,1,24071
Gin no Guardian,TV,12,32936
Honoo no Labyrinth,OVA,2,581
Honoo no Mirage: Muyou no Michi,Special,1,40104
Hoshi no Ko Poron,TV,260,11213
I'll/CKBC,OVA,2,359
Ushio to Tora: Comical Deformer Gekijou,OVA,1,5308
Usuzumizakura: Garo,Movie,1,36858
Yin Yang Shi: Ping An Wu Yu,ONA,12,37641
Yofukashi no Uta Mini,ONA,22,52015
Yuan Long 3rd Season,ONA,16,50406
Kurumiwari Ningyou,Movie,1,7376
Kyouryuu Tankentai Born Free,TV,25,9978
Larva 3rd Season,TV,104,31674
Mini Hama: Minimum Hamatora,TV,8,30291
Miss Monochrome The Animation: Manager,OVA,1,28179
Miss Monochrome The Animation: Soccer-hen,ONA,1,24713
Moom,Movie,1,25541
Mori no Tonto-tachi,TV,23,2226
Neko Machi,OVA,1,6270
Ningyohime Marina no Bouken,TV,26,3194
One Piece: Dai Tokushuu! Momonosuke no Mei Shogun e no Michi,Special,1,57556
Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,Special,6,15881
Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-ban,ONA,1,37264
Rinne no Lagrange Specials,Special,6,14583
Saint Seiya: Knights of the Zodiac - Battle Sanctuary,ONA,12,52273
Sekai Meisaku Douwa Series,TV,4,30028
Shin Dousei Jidai: Hawaiian Breeze,OVA,1,25065
Kamen Rider Den-O: Imagin Anime 3,OVA,12,10202
Kemurikusa,ONA,2,37311
Kidou Senshi SD Gundam no Gyakushuu,OVA,2,2306
King of Prism All Stars: Prism Show☆Best Ten,Movie,1,40543
King of Prism by Pretty Rhythm,Movie,1,31762
Kuruneko: Nyaalock Holmes no Bouken,Special,4,17753
Kyoushoku Soukou Guyver,Movie,1,2293
Majutsushi Orphen Hagure Tabi: Kimluck-hen,TV,11,41573
Medaka no Gakkou,OVA,5,9519
Megalo Box Specials,Special,3,37703
Nanocore 2nd Season,ONA,10,33271
Ongaku Shoujo,Movie,1,29511
Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,OVA,1,14935
Renshenguo,Movie,1,9416
Seiken Gakuin no Makentsukai,TV,12,50184
Sengoku Night Blood: Ongaku Dai Tokushuu,Special,1,36834
Shi Zhi Ge: Hua Yu Yan De Kuangxiang Shi,ONA,13,42285
Shijian Qiutu Zhi Miwu,ONA,12,51746
Aa Harimanada,TV,23,8216
Alice Tantei Kyoku,TV,56,18819
AOTU Shijie 2,ONA,20,36345
B: The Beginning Succession,ONA,6,37994
Baa-cha no Kingyo,Movie,1,37923
Blue Gender: The Warrior,Movie,1,1380
Burning Blood,OVA,3,9177
Chitose Get You!!,TV,26,14277
Chuu Bra!!,TV,12,6645
DS Anime Soushuuhen '98,OVA,1,19009
Eldraine no Mori: Twin Fates,ONA,1,56558
Esper Mami Special: My Angel Mami-chan,Special,1,10000
eX-Driver the Movie Specials,Special,3,12351
Gakkyuu Ou Yamazaki,TV,54,5375
Gakuen Basara,TV,12,37657
Garo: Guren no Tsuki Special,Special,1,33709
Get Ride! AMDriver,TV,51,1574
Giniro no Olynsis: Tokito,TV,12,1868
Ippatsu Kiki Musume,TV,16,1057
Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,TV,12,46985
Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,ONA,10,22785
Sore Ike! Anpanman: Kuroyuki-hime to Mote Mote Baikinman,Movie,1,21959
Suna no Bara: Yuki no Mokushiroku,OVA,1,3989
Takoyaki Mant-Man,TV,77,3937
Tales of Eternia The Animation,TV,13,445
Tantei Team KZ Jiken Note,TV,16,31221
Tell the Story to You,Special,2,43712
Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,OVA,1,8965
Trigger-chan,ONA,1,33934
Uma no Friends,ONA,1,36119
Wakusei Robo Danguard Ace,TV,56,1986
Wangu Jian Shen,ONA,38,50398
Yu☆Gi☆Oh! Zexal Special,Special,1,16574
Yurumates wa?,OVA,1,11699
Shin Strange+,TV,12,23433
Sinbad: Soratobu Hime to Himitsu no Shima,Movie,1,29756
Taifuu no Noruda,Movie,1,30585
Tenkuu Senki Shurato Recaps,Special,2,24619
The iDOLM@STER Live For You!,OVA,1,4033
Tiger & Bunny: Too Many Cooks Spoil the Broth.,Special,1,30537
Tsuru ga Mau Yoru ni,ONA,1,55302
UFO Senshi Dai Apolon,TV,26,3361
Utsunomiko: Heaven Chapter,OVA,13,5923
With Pochi! Yoshi's Woolly World Special Anime,ONA,31,48872
Xian Wu Cangqiong,ONA,48,52221
Yami Shibai 6,TV,13,37893
Yawara! Sore Yuke Koshinuke Kids!!,Movie,1,2008
Yukiwatari,Movie,1,15141
Kiku-chan to Ookami,Special,1,5192
Koukyoushihen Eureka Seven Hi-Evolution 1,Movie,1,35134
Kung Fu Liaoli Niang,ONA,1,40194
Kuruneko: Kurunekobin,Special,4,17749
Kyuukyoku Choujin R,OVA,1,6796
Magical★Taruruuto-kun: Sukisuki Takoyaki!,Movie,1,22979
Manyuu Hikenchou,TV,12,10465
Meitantei Conan: Bouhan Guide,OVA,1,36269
Nanami-chan 2nd Series,TV,16,4314
Natsuki Crisis,OVA,2,2083
Photokano,TV,13,16397
Psychic Academy,TV,24,337
Rhea Gall Force,OVA,1,2063
Rifle Is Beautiful,TV,12,38529
Ryuusei Sentai Musumet,TV,13,1711
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",TV,12,17777
Saint Seiya: Legend of Sanctuary,Movie,1,10687
Senkou no Night Raid: Aruku Hako,Special,1,10201
Shima Shima Tora no Shimajirou,TV,726,9768
Shin Calimero,TV,52,7004
Animentary: Ketsudan,TV,25,8436
Anne no Nikki: Anne Frank Monogatari,Special,1,12027
Azuki-chan the Movie,Movie,1,6095
Boku wa Imouto ni Koi wo Suru,OVA,1,819
Boukyaku Battery,ONA,1,42829
Brain Powerd,TV,26,1542
"Deemo Movie: Sakura no Oto - Anata no Kanadeta Oto ga, Ima mo Hibiku",Movie,1,40722
Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai - Dai Bounen Otanoshimikai 2023,Special,7,57691
FLCL: Shoegaze,TV,3,51305
Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,Movie,1,7112
Green Green Character DVD,OVA,3,1679
Happyakuyachou Hyouri Kewaishi,TV,16,11545
Hi no Tori: Hagoromo-hen,Movie,1,23659
Hidamari Sketch x 365 Recap,Special,1,28913
Houkago Midnighters,Movie,1,13935
Infinite Dendrogram,TV,13,38909
Jungle Taitei Leo: Hon-o-ji,Movie,1,18533
19 Tian,ONA,60,51915
Accel World: Acchel World.,Special,8,13859
Anime Oyako Gekijou,TV,26,2882
Ashita no Joe Pilots,Special,2,19973
Ba Ma Laizi Er Ciyuan,ONA,24,44072
Battle Spirits: Heroes,TV,50,11017
Black Jack: Dr. Pinoko no Mori no Bouken,Movie,1,4070
Bullbuster,TV,12,53633
D4 Princess,TV,24,2723
Detarame na Sekai no Melodrama,ONA,1,54810
Doraemon Anniversary 25,Movie,1,37112
Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Heart no Natsuyasumi,Movie,1,7158
Final Fantasy: Unlimited,TV,25,1157
Go! Go! Ackman,OVA,1,6413
Harukanaru Toki no Naka de: Ajisai Yumegatari,OVA,2,647
Hello Kitty: Ringo no Mori to Parallel Town,TV,27,22441
Honoo no Alpenrose,OVA,2,11101
Huoli Shaonian Wang 3: Xuji,TV,26,38535
Jakusansei Million Arthur,ONA,60,30954
Jean Valjean Monogatari,Special,1,5900
Sinbad: Mahou no Lamp to Ugoku Shima,Movie,1,31829
Sousei Kishi Gaiarth,OVA,3,2068
Suisei no Gargantia: Puchitto Furikaerintia,Special,1,31113
To Heart Omake,Special,6,3977
Tong Meng Zhi Lu,ONA,1,54646
Topo Gigio,TV,21,4584
Tottoko Hamtarou no Tottoko Daijida!! Bousai Kunren,OVA,1,35128
Tsuki no Sango,Movie,1,12867
Wild Adapter,OVA,2,13843
Wooser no Sono Higurashi,TV,12,15313
Yami Shibai 10,TV,13,50599
Kaitei Shounen Marine,TV,65,8899
Kappa no Kaikata,TV,26,1883
Kaze no Tairiku,Movie,1,1777
Kidou Senshi Gundam-san,TV,13,24835
Kidou Senshi Gundam: Suisei no Majo Season 2 Recap,Special,1,55283
Kitsune Tsuki,Movie,1,34840
Koi to Producer: EVOL×LOVE,TV,12,40075
Kuiba Zhi Shu Tu,ONA,7,47403
Let's Nupu Nupu,TV,16,5132
Li Shi Zhentan Shiwusuo: A Day in Lungmen - Home Service,ONA,1,55355
Magical Nyan Nyan Taruto,TV,12,952
Maido! Urayasu Tekkin Kazoku,TV,24,24417
Maken-Ki! Specials,Special,6,12449
Mamono-tachi no Kunou,ONA,12,47811
Minori Scramble!,OVA,1,9523
Nanatsu no Taizai: Ensa no Edinburgh,ONA,1,50315
Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,Movie,1,21493
Non-tan to Issho,TV,263,17601
"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",Special,1,8848
Onegai My Melody: Yuu & Ai,Movie,1,14947
Pokemon: Pikachu no Summer Bridge Story,Special,1,11853
Princess Lover! Picture Drama,Special,6,7468
Shi Wan Ge Leng Xiaohua,ONA,12,33193
Juuou Mujin no Fafnir,TV,12,24873
"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",Special,1,35416
Makai Toshi Shinjuku,OVA,1,499
Mister Ajikko Special,Special,1,25053
Norn9: Norn+Nonet  - Unmei no Megami,Special,1,32879
Nuwa Chengzhang Riji,ONA,30,33038
Pandora to Akubi,Movie,2,39249
Push,Special,1,3474
Shin Koihime†Musou: Otome Tairan OVA Omake,Special,1,15015
"Azusa, Otetsudai Shimasu!",Special,1,2309
Bakuon!! no Kobeya,Special,4,34623
Batain Lai!! Minami no Shima no Mizu Monogatari,Movie,1,6688
Catman Series II,ONA,8,4418
Cinderella Girls Gekijou 3rd Season Specials,Special,3,38211
Closers: Side Blacklambs,ONA,6,32152
Dragon Collection,TV,51,22733
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,ONA,10,14073
Fantasista Doll,TV,12,15883
Fastening Days 2,ONA,1,48604
Fastening Days 4,ONA,3,48606
Getter Robo Arc,TV,13,43741
Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,OVA,2,2473
Gundam Neo Experience 0087: Green Divers,Movie,1,8839
Haou Taikei Ryuu Knight: Adeu Legend Final,OVA,1,1851
Hiroshima ni Ichiban Densha ga Hashitta,Special,1,7967
Hoero! Bun Bun (Movie),Movie,1,10509
Short Peace Opening,Special,1,19573
Sinbi Apartment: Ghost Ball X-ui Tansaeng,TV,23,40090
Tales of Luminaria: The Fateful Crossroad,ONA,2,49942
Teekyuu 5 Specials,Special,2,31668
Tetsuwan Atom: Uchuu no Yuusha,Movie,1,10342
Tono to Issho: Ippunkan Gekijou,TV,12,8961
Umi ni Ochita Tsuki no Hanashi,Movie,1,30865
Wanpaku Oomukashi Kum Kum,TV,26,8240
Wizard Barristers: Benmashi Cecil,TV,12,20053
Yu☆Gi☆Oh! Sevens,TV,92,40145
Shouxi Yu Ling Shi 2,ONA,60,48543
The iDOLM@STER Cinderella Girls: Spin-off!,ONA,1,40693
True Tears: Raigomaru to Jibeta no Monogatari,Special,1,9002
Ultraman Kids: Haha wo Tazunete 3000-man Kounen,TV,26,8753
Umezu Kazuo no Noroi,OVA,1,6276
Xi Avant,Movie,1,10405
Kakumeiki Valvrave Recaps,ONA,3,21077
Kappa no Sanpei,Movie,1,9584
Kaze wo Nuke!,OVA,1,9748
Kidou Senshi Gundam UC Perfectibility,Movie,1,38739
Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,Special,1,34999
Kimi ga Nozomu Eien: Ayu Mayu Gekijou,ONA,7,1856
King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,Movie,1,37960
King of Prism: Shiny Seven Stars III - Leo x Yuu x Alexander,Movie,1,38647
Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,Movie,1,3276
Kobayashi ga Kawai sugite Tsurai!!,OVA,2,19575
Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,TV,13,2155
Kujira no Josephina,TV,23,5886
Little Nemo Pilot,Movie,1,49117
Mao Zhi Ming Episode 5.5,ONA,1,50810
Mei Chuxi de Yinyangshi Yijia,ONA,12,39678
Mini Van Special,Special,1,20999
"Monster Sonic!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",ONA,1,35465
Muramasa,Movie,1,3475
Nameko-ke no Ichizoku,OVA,13,20539
Nana Toshi Monogatari: Hokkyokukai Sensen,OVA,2,4617
Neko Ramen,ONA,13,3535
Norakuro,TV,26,23013
Noramimi,TV,12,3514
Play Ball 2nd,TV,13,3769
Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,Movie,1,37966
Saki Picture Drama,Special,7,7759
Seizei Ganbare! Mahou Shoujo Kurumi 2nd Season,ONA,25,38175
Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,Movie,1,3757
Shin Koihime†Musou OVA Omake,Special,1,15095
(OO),Movie,1,51268
15-fun de Wakaru Inazuma Eleven: Ares no Tenbin,ONA,1,51221
Akuma-kun (Movie),Movie,1,8226
Balala Xiao Mo Xian Zhi: Meng Huan Xuan Lu,TV,52,30156
Buddy Go!,Special,3,33056
Chocolate Underground: Bokura no Chocolate Sensou,Movie,1,5238
Danchi Tomoo,TV,78,17703
Devilman: Crybaby - Digest Eizou,ONA,1,37590
Dororonpa!,TV,115,24663
Duel Masters Charge,TV,52,4443
Eevee to Colorful Friends,ONA,1,35551
Fangkemeng: Bu Yuan Zhi Dao de Fangxing Baokemeng?!,ONA,5,54648
Ganbare! Kickers: Bokutachi no Densetsu,OVA,1,33499
Ginga Tetsudou 999 (ONA),ONA,6,28733
Gundam Breaker: Battlogue,ONA,6,49211
Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,Special,1,10477
Hakushon Daimaou,TV,52,2892
Halloween Pajama,ONA,1,53530
Hello Kitty no Fushigi no Kuni no Alice,OVA,1,15577
Hypersonic Music Club,ONA,1,56164
Iron Man: Rise of Technovore,OVA,1,15847
Jim Button,TV,26,6701
Jue Ming Xiang Ying,ONA,30,41080
A Ripple in Time,ONA,1,51013
Aoi Kioku: Manmou Kaitaku to Shounen-tachi,Movie,1,17117
Assemble Insert,OVA,2,2414
Deji Meets Girl,TV,12,49505
Dengeki Bunko 2007 Movie Festival Special,Special,1,6628
"Dorami-chan: Wow, The Kid Gang of Bandits",Movie,1,2636
Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,Movie,1,8547
Eiyuu Banka Koushi-den,Special,1,23615
Gall Force: Chikyuu Shou,OVA,3,2064
Garakuta-doori no Stain: Epilogue,OVA,1,12497
Gokujo.: Gokurakuin Joshikou Ryou Monogatari,TV,12,11769
Green Green,TV,12,133
Hakubunchou no Shiro,ONA,1,49654
Hashire! Shiroi Ookami,Movie,1,5936
Heibai Wushang,ONA,12,33562
Hitsuji no Uta,OVA,4,258
Jewelpet Movie: Sweets Dance Princess,Movie,1,12965
Shirotan: Shirotan ga Ippai!,ONA,24,36107
Sita Wihayeo,ONA,1,41854
Suteki na Okurimono,ONA,1,50640
Tales of HR,ONA,13,38110
Tamayura: More Aggressive Picture Drama,Special,1,25169
Tenchi Muyou! GXP: Paradise Shidou-hen,OVA,6,54013
Tenshi Nanka ja Nai,OVA,1,3512
Tiger & Bunny Pilot,Special,1,11099
TO-Y,OVA,1,2103
Uchuu no Senshi,OVA,6,2516
Uchuujin Tanaka Tarou,TV,24,2566
Wakakusa Monogatari,Special,1,4991
Wan Yu Feng Shen,ONA,60,50588
Yin Yang Shi: Ping An Wu Yu 3rd Season,ONA,12,51183
Kurokan,ONA,33,29603
Lovely Movie: Itoshi no Muco Season 2,TV,22,23901
Magical Canan,TV,13,349
Manyuu Hikenchou Specials,Special,8,10845
Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru,ONA,9,40567
Mini Toji: Yume,Special,1,40179
Mousou Kagaku Series: Wandaba Style,TV,12,545
Neko ga Kureta Marui Shiawase,ONA,5,35624
Neko Pitcher,TV,51,23737
Nekogami Yaoyorozu Specials,Special,7,13681
Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Oujisama,Movie,1,38882
Sakura Tsuushin,OVA,12,818
Sengoku Night Blood,TV,12,35251
SF Shinseiki Lensman,Movie,1,2770
Kagaku Ninja-tai Gatchaman (Movie),Movie,1,3153
Kagerou Daze: In a Day's,Movie,1,33219
Kekkon Yubiwa Monogatari,TV,12,54265
Kidou Senshi Gundam-san (ONA),ONA,15,33225
Kujiratori,Movie,1,2895
Little Nemo Pilot (1984),Special,1,13789
Lovedol: Lovely Idol,TV,12,1561
Majutsushi Orphen Hagure Tabi: Urbanrama-hen,TV,12,53162
Maken-Ki! Two,TV,10,15565
Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,Movie,1,23647
number24 Recap,Special,1,41586
Obocchama-kun,TV,164,20075
Pokemon: Yadoking no Ichinichi,Special,1,6385
Puttsun Make Love,OVA,6,9542
Sci-fi Harry,TV,20,1508
2.43: Seiin Koukou Danshi Volley-bu,TV,12,40679
Ai Tenchi Muyou!,TV,50,24699
Akahori Gedou Hour Rabuge,TV,13,309
Arion,Movie,1,791
Baby☆Love,OVA,1,722
Bai Yue Er,ONA,1,51397
Burn Up Scramble,TV,12,693
Captain Tsubasa (2018) Special,Special,1,40606
Chou Tokkyuu Hikarian,TV,156,5189
Choujuu Kishin Dancougar: Juusenki-tai Songs,OVA,1,17002
Duel Masters Cross Shock,TV,50,10528
Fastening Days 3,ONA,3,48605
Futari Daka,TV,36,3808
Gendai Kibunroku Kaii Monogatari,OVA,1,6271
Girly Air Force,TV,12,37998
Gunjou no Fanfare,TV,13,49691
Hare Tokidoki Buta,Movie,1,24877
Hey! Bumboo,TV,130,3434
Hibike! Euphonium Movie: Photo Session e Youkoso,Movie,3,37577
Himiko-den,TV,12,360
Ippon Bouchou Mantarou,OVA,2,6384
Sotsugyou: Graduation,OVA,2,2714
"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",OVA,1,12441
Space☆Dandy 2nd Season Picture Drama,Special,3,30246
Stitch! Itazura Alien no Daibouken,TV,29,6899
Subarashiki Kono Sekai The Animation,TV,12,42307
Sugata Sanshirou,Special,1,4440
Sword Art Online: Sword Art Offline,Special,9,16099
Tanken Driland: 1000-nen no Mahou,TV,51,17969
Teki wa Kaizoku: Neko-tachi no Kyouen,TV,6,2679
Toki no Kousa,Special,1,37784
Toki no Tabibito: Time Stranger,Movie,1,3115
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,TV,37,34741
UniteUp! Furikaeranai to,Special,1,54755
W: Wish,TV,13,346
Wind: A Breath of Heart OVA,OVA,3,547
Yankee Hamster,ONA,110,35011
Shining Hearts: Shiawase no Pan,TV,12,12367
Stand My Heroes: Warmth of Memories,OVA,1,48917
Star Fox Zero: The Battle Begins,ONA,1,33205
Taishou Yakyuu Musume. Specials,Special,2,8042
Tamagotchi! Miracle Friends,TV,29,19843
Tanuki to Kitsune,ONA,18,36979
Tenshi no Shippo Chu!: Tenshi no Utagoe,OVA,1,22231
Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,Movie,1,18637
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,TV,13,648
UFO Princess Valkyrie: Recap,Special,1,11445
Umi kara no Shisha,Movie,1,9566
Wan Jie Chun Qiu,ONA,56,41802
Wasureta Furi wo Shite,Movie,1,42488
Wind: A Breath of Heart Specials,Special,4,2027
Youxia Zhanji,ONA,20,49433
Kagi Hime Monogatari: Eikyuu Alice Rondo,TV,13,577
Kenzen Robo Daimidaler,TV,12,21809
Kenzen Robo Daimidaler Specials,Special,6,23735
Kirari Kagayaku,ONA,1,37776
Kiss Dum R: Meguriahi,Special,1,12689
Koguma no Misha,TV,26,6261
Kuusou no Soratobu Kikai-tachi,Movie,1,19401
Lime-iro Senkitan: Nankoku Yume Roman,OVA,2,2307
Macross 25-shuunen Kinen: All That VF Macross Zero Version,ONA,1,5164
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Movie,4,23831
Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,Special,1,14049
Meitantei Conan: Kodai Kyouryuu no Nazo ni Semare!,OVA,1,33151
Memories Off 2nd,OVA,3,362
Memories Off 3.5,OVA,4,363
Memory (ONA),ONA,1,8743
Mirai Kara Kita Shounen Super Jetter,TV,52,16159
Nandaka Velonica,TV,10,22381
Nono-chan,TV,61,6625
Okon Joururi,Movie,1,4220
Onikiri Musume Saisen,ONA,1,37551
Qin Shi Mingyue 3D: Dianying Longteng Wanli,Movie,1,29910
Queen's Blade: Grimoire,OVA,2,30679
Queen's Blade: Gyokuza wo Tsugu Mono Specials,Special,6,7740
Queen's Blade: Rurou no Senshi,TV,12,4719
Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! Specials,Special,3,28603
18if,TV,13,35248
Animation Kikou: Marco Polo no Bouken,TV,43,5935
Bakumatsu Gijinden Roman,TV,12,16211
Baoh Raihousha,OVA,1,1468
Bishoujo Senshi Sailor Moon S: Kotaete Moon Call!,OVA,1,42441
Bocchan,Special,1,4680
Bouken Shounen Shadar,TV,156,8182
Bronze: Kouji Nanjo Cathexis,OVA,1,3007
Chou Kousoku Galvion,TV,22,6636
Chou Yuu Sekai: Being the Reality,ONA,20,34675
Denshinbashira Elemi no Koi,Movie,1,7718
Enen no Shouboutai Mini Anime,ONA,30,45999
Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,Movie,1,8157
Hachigatsu no Cinderella Nine,TV,12,38091
Hanabi-chan wa Okuregachi,TV,12,49551
Harukanaru Toki no Naka de: Hachiyou Shou Recap,Special,1,30145
Himitsukessha Taka no Tsume: Golden Spell,TV,12,42657
Houkago no Pleiades,ONA,4,9911
"Ijiranaide, Nagatoro-san 2nd Attack Mini Anime",ONA,12,54133
Inko Colors the Animation 2,ONA,1,50090
Isekai wa Smartphone to Tomo ni.,TV,12,35203
Itsuka Tenma no Kuro Usagi Picture Drama,Special,6,12579
Jib,Movie,1,17233
5-Okunen Button,TV,12,52162
Akikan!,TV,12,5112
Arifureta Shokugyou de Sekai Saikyou Recap,Special,1,40239
Bakukyuu Hit! Crash B-Daman,TV,50,4563
Bao Lian Deng,Movie,1,7752
Bing Zhu Qi Hun,ONA,12,50565
Bokura no Ame-iro Protocol,TV,12,55894
Boruto: Jump Festa 2016 Special,Special,1,35072
Captain Movie,Movie,1,18759
Chikkun Takkun,TV,23,16303
Crystal Blaze,TV,12,3840
Doraemon: Benkyou Heya no Tsuribori,Special,1,36730
Dr. Slump Movie 10: Arale no Bikkuriman,Movie,1,8550
Ensemble Stars! Recap Special,Special,1,40462
Furusato Meguri: Nippon no Mukashibanashi,TV,50,35303
Fushigi na Melmo,TV,26,5476
Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,OVA,1,9464
Haha no Supporter,ONA,1,36104
Hello Kitty no Alps no Shoujo Heidi,OVA,1,22443
Instant History,TV,312,14211
Itsumo Kokoro ni Taiyou wo!,TV,16,28071
